id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
inuyasha,犬夜叉,イヌヤシャ,高橋留美子,小学館,shonen,completed,1996,action;fantasy;historical;comedy;romance,entry_1_3_volumes,true,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-inuyasha
space-brothers,宇宙兄弟,ウチュウキョウダイ,小山宙哉,講談社,seinen,completed,2007,scienceFiction;comedy;sliceOfLife,entry_1_3_volumes,true,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-space-brothers
blue-giant,BLUE GIANT,ブルージャイアント,石塚真一,小学館,seinen,completed,2013,sliceOfLife,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-blue-giant
blue-period,ブルーピリオド,ブルーピリオド,山口つばさ,講談社,seinen,ongoing,2017,sliceOfLife,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-blue-period
the-apothecary-diaries,薬屋のひとりごと,クスリヤノヒトリゴト,日向夏;ねこクラゲ;七緒一綺;しのとうこ,スクウェア・エニックス,seinen,ongoing,2017,historical;mystery;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-the-apothecary-diaries
dorohedoro,ドロヘドロ,ドロヘドロ,林田球,小学館,seinen,completed,2000,action;fantasy;mystery;comedy;horror,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-dorohedoro
sweat-and-soap,あせとせっけん,アセトセッケン,山田金鉄,講談社,seinen,completed,2018,comedy;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-sweat-and-soap
a-condition-called-love,花野井くんと恋の病,ハナノイクントコイノヤマイ,森野萌,講談社,shojo,completed,2017,sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-a-condition-called-love
she-loves-to-cook-and-she-loves-to-eat,作りたい女と食べたい女,ツクリタイオンナトタベタイオンナ,ゆざきさかおみ,KADOKAWA,josei,ongoing,2021,sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-she-loves-to-cook-and-she-loves-to-eat
my-brothers-husband,弟の夫,オトウトノオット,田亀源五郎,双葉社,seinen,completed,2014,sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-my-brothers-husband
our-dreams-at-dusk,しまなみ誰そ彼,シマナミタソガレ,鎌谷悠希,小学館,seinen,completed,2015,sliceOfLife,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-our-dreams-at-dusk
nina-the-starry-bride,星降る王国のニナ,ホシフルオウコクノニナ,リカチ,講談社,josei,ongoing,2019,fantasy;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-nina-the-starry-bride
baby-steps,ベイビーステップ,ベイビーステップ,勝木光,講談社,shonen,completed,2007,sports,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-baby-steps
capeta,ｃａｐｅｔａ,カペタ,曽田正人,講談社,shonen,completed,2003,sports,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-capeta
yowamushi-pedal,弱虫ペダル,ヨワムシペダル,渡辺航,秋田書店,shonen,ongoing,2008,sports,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-yowamushi-pedal
moon-land,ムーンランド,ムーンランド,山岸菜,集英社,shonen,completed,2018,sports,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-moon-land
giant-killing,GIANT KILLING,ジャイアントキリング,ツジトモ;綱本将也,講談社,seinen,ongoing,2007,sports,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-giant-killing
dragon-head,ドラゴンヘッド,ドラゴンヘッド,望月峯太郎,講談社,seinen,completed,1994,mystery;horror,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-dragon-head
kasane,累,カサネ,松浦だるま,講談社,seinen,completed,2013,fantasy;mystery;horror,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-kasane
homunculus,ホムンクルス,ホムンクルス,山本英夫,小学館,seinen,completed,2003,fantasy;mystery;horror,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-homunculus
fort-of-apocalypse,アポカリプスの砦,アポカリプスノトリデ,イナベカズ;蔵石ユウ,講談社,shonen,completed,2011,action;horror,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-fort-of-apocalypse
a-brides-story,乙嫁語り,オトヨメガタリ,森薫,KADOKAWA,seinen,ongoing,2008,historical;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-a-brides-story
isabella-bird-in-wonderland,ふしぎの国のバード,フシギノクニノバード,佐々大河,KADOKAWA,seinen,ongoing,2015,historical;sliceOfLife,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-isabella-bird-in-wonderland
arte,アルテ,アルテ,大久保圭,コアミックス,seinen,ongoing,2013,historical;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-arte
thermae-romae,テルマエ・ロマエ,テルマエロマエ,ヤマザキマリ,KADOKAWA,seinen,completed,2008,historical;scienceFiction;comedy,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-thermae-romae
knights-of-sidonia,シドニアの騎士,シドニアノキシ,弐瓶勉,講談社,seinen,completed,2009,action;scienceFiction;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-knights-of-sidonia
saturn-apartments,土星マンション,ドセイマンション,岩岡ヒサエ,小学館,seinen,completed,2005,scienceFiction;sliceOfLife,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-saturn-apartments
origin,ORIGIN,オリジン,Boichi,講談社,seinen,completed,2016,action;scienceFiction;mystery,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-origin
accomplishments-of-the-dukes-daughter,公爵令嬢の嗜み,コウシャクレイジョウノタシナミ,梅宮スキ;澪亜;双葉はづき,KADOKAWA,seinen,completed,2015,fantasy;romance,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-accomplishments-of-the-dukes-daughter
the-heroic-legend-of-arslan,アルスラーン戦記,アルスラーンセンキ,荒川弘;田中芳樹,講談社,shonen,ongoing,2013,action;fantasy;historical,entry_1_3_volumes,false,true,false,0.99,0.99,0.98,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-b-bib-the-heroic-legend-of-arslan
cardcaptor-sakura,カードキャプターさくら,,CLAMP,講談社,shojo,completed,1996,fantasy;comedy;romance,entry_1_3_volumes,true,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-cardcaptor-sakura
initial-d,頭文字Ｄ,,しげの秀一,講談社,seinen,completed,1995,action;sports,entry_1_3_volumes,true,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-initial-d
cells-at-work,はたらく細胞,,清水茜,講談社,shonen,completed,2015,action;scienceFiction;comedy,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-cells-at-work
xxxholic,×××ＨＯＬｉＣ,,CLAMP,講談社,seinen,completed,2003,fantasy;mystery;horror,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-xxxholic
sailor-moon,美少女戦士セーラームーン,,武内直子,講談社,shojo,completed,1992,action;fantasy;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-sailor-moon
showa-genroku-rakugo-shinju,昭和元禄落語心中,,雲田はるこ,講談社,josei,completed,2010,historical;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-showa-genroku-rakugo-shinju
wave-listen-to-me,波よ聞いてくれ,,沙村広明,講談社,seinen,ongoing,2014,comedy;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-wave-listen-to-me
police-in-a-pod,ハコヅメ～交番女子の逆襲～,,泰三子,講談社,seinen,hiatus,2017,comedy;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-police-in-a-pod
the-fable,ザ・ファブル,,南勝久,講談社,seinen,completed,2014,action;comedy,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-the-fable
ace-of-the-diamond,ダイヤのＡ,,寺嶋裕二,講談社,shonen,completed,2006,sports,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-ace-of-the-diamond
days,ＤＡＹＳ,,安田剛士,講談社,shonen,completed,2013,sports,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-days
all-rounder-meguru,オールラウンダー廻,,遠藤浩輝,講談社,seinen,completed,2008,action;sports,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-all-rounder-meguru
perfect-world,パーフェクトワールド,,有賀リエ,講談社,josei,completed,2014,sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-perfect-world
tokyo-tarareba-girls,東京タラレバ娘,,東村アキコ,講談社,josei,completed,2014,comedy;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-tokyo-tarareba-girls
flying-witch,ふらいんぐうぃっち,,石塚千尋,講談社,shonen,ongoing,2012,fantasy;comedy;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-flying-witch
witchcraft-works,ウィッチクラフトワークス,,水薙竜,講談社,seinen,completed,2010,action;fantasy;comedy,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-witchcraft-works
my-home-hero,マイホームヒーロー,,山川直輝;朝基まさし,講談社,seinen,completed,2017,action;mystery,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-my-home-hero
beck,ＢＥＣＫ,,ハロルド作石,講談社,shonen,completed,1999,sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-beck
gto,ＧＴＯ,,藤沢とおる,講談社,shonen,completed,1997,action;comedy;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-gto
tomorrows-joe,あしたのジョー,,高森朝雄;ちばてつや,講談社,shonen,completed,1968,action;sports,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-tomorrows-joe
parasyte,寄生獣,,岩明均,講談社,seinen,completed,1988,action;scienceFiction;horror,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-parasyte
princess-jellyfish,海月姫,,東村アキコ,講談社,josei,completed,2008,comedy;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-princess-jellyfish
life-lessons-with-uramichi-oniisan,うらみちお兄さん,,久世岳,一迅社,general,ongoing,2017,comedy;sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-life-lessons-with-uramichi-oniisan
shangri-la-frontier,シャングリラ・フロンティア,,硬梨菜;不二涼介,講談社,shonen,ongoing,2020,action;fantasy;scienceFiction,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-shangri-la-frontier
rent-a-girlfriend,彼女、お借りします,,宮島礼吏,講談社,shonen,ongoing,2017,comedy;sliceOfLife;romance,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-rent-a-girlfriend
inuyashiki,いぬやしき,,奥浩哉,講談社,seinen,completed,2014,action;scienceFiction;horror,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-inuyashiki
island-in-a-puddle,水溜まりに浮かぶ島,,三部けい,講談社,seinen,completed,2019,scienceFiction;mystery,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-island-in-a-puddle
mf-ghost,ＭＦゴースト,,しげの秀一,講談社,seinen,completed,2017,action;sports,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-mf-ghost
my-dearest-self-with-malice-aforethought,親愛なる僕へ殺意をこめて,,井龍一;伊藤翔太,講談社,seinen,completed,2018,mystery;horror,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-my-dearest-self-with-malice-aforethought
the-golden-sheep,金のひつじ,,尾崎かおり,講談社,seinen,completed,2017,sliceOfLife,entry_1_3_volumes,false,true,false,0.98,0.99,0.96,authorizedModelPanel,2026-08-13T20:12:34+09:00,reviews/g2-catalog-annotation-panel.md,ev-g2-fresh-c-bib-the-golden-sheep
work-002459e5f390e41d63a2,目玉焼きの黄身 いつつぶす?,,おおひなた ごう,KADOKAWA,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-002459e5f390e41d63a2
work-0029e59a039dce3f6e74,【推しの子】,,赤坂 アカ;横槍 メンゴ,集英社,seinen,unknown,2020,fantasy;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-0029e59a039dce3f6e74
work-064c0062e7a8e29cfbed,COSMOS,,田村 隆平,小学館,seinen,unknown,2023,scienceFiction;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-064c0062e7a8e29cfbed
work-131ba7a362fa9e38a10a,超巡！超条先輩,,沼 駿,集英社,shonen,unknown,2024,comedy,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-131ba7a362fa9e38a10a
work-174e7603bb0e71bb62ab,からかい上手の高木さん,,山本 崇一朗,小学館,unknown,unknown,2014,comedy;sliceOfLife;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-174e7603bb0e71bb62ab
work-1d447cc9026b530fb53d,だがしかし,,コトヤマ,小学館,shonen,unknown,2014,comedy;sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-1d447cc9026b530fb53d
work-550854424fc9cc94d585,高杉さん家のおべんとう,,柳原 望,KADOKAWA,unknown,unknown,2010,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-550854424fc9cc94d585
work-5baea1ce0e7e74df34b9,刻刻,,堀尾 省太,講談社,seinen,unknown,2009,fantasy,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-25T00:00:00+09:00,reviews/batch-003-promotion-panel.md,ev-rakuten-library-work-5baea1ce0e7e74df34b9
