candidateId,canonicalTitleJa,titleKana,creatorsJa,firstPublishedYear,originCountry,format,publicationStatus,notes
candidate-15a7b190d6da8a26652a,みかこさん,,今日マチ子,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15a7b190d6da8a26652a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15a975302e37cf28dc95,雨と君と,,二階堂 幸,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15a975302e37cf28dc95; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15cd524191c3fb7ce45f,たくのこ,,花輪園人,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15cd524191c3fb7ce45f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15d6508605fbd4a266fc,おまかせ精霊,,青本 もあ,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15d6508605fbd4a266fc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15dba4fdb46308ab45d7,駅から5分,,くらもちふさこ,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15dba4fdb46308ab45d7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15e295e52c5c6be6a649,惰性67パーセント,,紙魚丸,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-15e295e52c5c6be6a649; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-15f3aa6d47edb5852ea6,ハイキュー!!,ハイキュー,古舘春一,2012,unknown,unknown,completed,Matched existing Gold work haikyu by normalized title/alias + creator overlap.
candidate-163100a10134c48d2473,一緒に暮らすための約束をいくつか,,陸乃家鴨,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-163100a10134c48d2473; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-164ee5ddc6b7fd9b35c0,のら旅。 好きある所に道はある,,鹿子木灯,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-164ee5ddc6b7fd9b35c0; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-165669641177ffa78e22,未来日記,,えすの サカエ,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-165669641177ffa78e22; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-166485add3d7262afb00,夕空のクライフイズム,,手原和憲,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-166485add3d7262afb00; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1681d7aeefde0c5c9e5a,ミュージアム,,巴 亮介,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1681d7aeefde0c5c9e5a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-16b5e5f6698c291257f6,只野工業高校の日常,,小賀 ちさと,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-16b5e5f6698c291257f6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-171b262b7ad72871f795,ドリフターズ,,平野耕太,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-171b262b7ad72871f795; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-174e7603bb0e71bb62ab,からかい上手の高木さん,,山本 崇一朗,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-174e7603bb0e71bb62ab; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-17515acc6e90eec79270,ひぐらしのなく頃に解　祭囃し編,,鈴羅木かりん;竜騎士07,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-17515acc6e90eec79270; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-17dd9b35c9688784b5ba,コジカは正義の味方じゃない,,小原愼司,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-17dd9b35c9688784b5ba; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1806163b95ab496ab1fb,君に届け,キミニトドケ,椎名軽穂,2005,unknown,unknown,completed,Matched existing Gold work kimi-ni-todoke by normalized title/alias + creator overlap.
candidate-188ba092c6195603bb3f,つらつらわらじ,,オノ・ナツメ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-188ba092c6195603bb3f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1894215d024b500e5392,当て屋の椿,,川下寛次,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1894215d024b500e5392; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-18e08fe95968a6537773,ニラメッコ,,久世 岳,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-18e08fe95968a6537773; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1924e6c313fe8817ad37,プリンシパル,,いくえみ綾,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1924e6c313fe8817ad37; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-192cbecc59e9c028142b,本なら売るほど,,児島 青,2022,unknown,unknown,unknown,Library-only candidate; opaque workId=work-192cbecc59e9c028142b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-196f917715fbb17d4d0f,貧乏神が！,,助野嘉昭,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-196f917715fbb17d4d0f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-197089286d30de82f9e9,多聞くん今どっち!?,,師走 ゆき,2022,unknown,unknown,unknown,Library-only candidate; opaque workId=work-197089286d30de82f9e9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19914389b95a96a94e2b,グリーングリーングリーンズ,,寺坂 研人,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19914389b95a96a94e2b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1998a3621df8e8cb4b95,暁のヨナ,,草凪みずほ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1998a3621df8e8cb4b95; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19a26f01512166856a6a,銀河鉄道999,,松本零士,1977,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19a26f01512166856a6a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19b578d0e828242f14f3,恋愛ラボ,,宮原るり,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19b578d0e828242f14f3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19bf120239dd0661fdc0,SKET DANCE,,篠原健太,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19bf120239dd0661fdc0; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19c2017b33c07f48634e,ふうらい姉妹,,長崎 ライチ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19c2017b33c07f48634e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19c3e776eecdbd1e2d8f,ホテルポパン,,有間しのぶ,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19c3e776eecdbd1e2d8f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-19f7ccc2693b36d742e4,グラゼニ,,アダチ ケイジ;森高 夕次,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-19f7ccc2693b36d742e4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1a084f8d1e59ba8ed260,空想郵便局,,朝陽昇,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1a084f8d1e59ba8ed260; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1a3c3749e3db82bec0a4,さすらいアフロ田中,,のりつけ 雅春,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1a3c3749e3db82bec0a4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1a4f3079592a2bf3e9ab,ACONY,,冬目景,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1a4f3079592a2bf3e9ab; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1a6ad6771865b43c8516,それでも町は廻っている,,石黒正数,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1a6ad6771865b43c8516; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1a70124a59d668a19ee9,いぬやしき,,奥浩哉,2014,unknown,unknown,completed,Matched existing Gold work inuyashiki by normalized title/alias + creator overlap.
candidate-1aaf3b559f7d9c7f85e3,死後出版,,田中 現兎,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1aaf3b559f7d9c7f85e3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1b3afe12c434a9cf7603,銀のスプーン,,小沢 真理,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1b3afe12c434a9cf7603; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1b7812afe1c1ec2f6d03,マグロちゃんは食べられたい！,,はも,2022,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1b7812afe1c1ec2f6d03; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1b7c4ed54d7761cd242b,おかめ日和,,入江喜和,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1b7c4ed54d7761cd242b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-1b839a7f7034e313c8d1,地球へ…,,竹宮恵子,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-1b839a7f7034e313c8d1; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
