mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-13b3c2b99f28044e3579,mangataisho-2012-074,candidate-75bb4a5e2f04f1291971,work-75bb4a5e2f04f1291971,duplicate,ナナとカオル,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5901209/; normalizedTitle=ななとかおる; matchedRakutenAuthor=甘詰留太; isbn=9784592145615.
mapping-3b1249e442b07f854272,mangataisho-2012-075,candidate-84617ede2e93418cd161,work-84617ede2e93418cd161,included,夏雪ランデブー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6314976/; normalizedTitle=夏雪らんでぶー; matchedRakutenAuthor=河内遙; isbn=9784396764876.
mapping-13a90c5bbd82546b1043,mangataisho-2012-076,candidate-6deaf9311f0e9bb0c077,work-6deaf9311f0e9bb0c077,included,兄さんと僕,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11313836/; normalizedTitle=兄さんと僕; matchedRakutenAuthor=西炯子; isbn=9784592198703.
mapping-f203146960f4c2192f8e,mangataisho-2012-077,candidate-39c1a2b6791238827ed5,work-39c1a2b6791238827ed5,duplicate,とろける鉄工所,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5897708/; normalizedTitle=とろける鉄工所; matchedRakutenAuthor=野村宗弘; isbn=9784063522471.
mapping-90eaea5b70fc74993ccf,mangataisho-2012-078,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,duplicate,となりの怪物くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5929284/; normalizedTitle=となりの怪物くん; matchedRakutenAuthor=ろびこ; isbn=9784063655407.
mapping-78ab0d273b96cf4755da,mangataisho-2012-080,candidate-7d4917f6ae6ac8be16c0,work-7d4917f6ae6ac8be16c0,included,特攻の島,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3999625/; normalizedTitle=特攻の島; matchedRakutenAuthor=佐藤秀峰; isbn=9784832230521.
mapping-5bb819512ca2ca6be8d4,mangataisho-2012-083,candidate-918269f1052ba75e3add,work-918269f1052ba75e3add,included,同人少女ＪＢ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11442335/; normalizedTitle=同人少女jb; matchedRakutenAuthor=一本木蛮; isbn=9784575840063.
mapping-cbcabb6ff692c2afbbba,mangataisho-2012-084,candidate-5c6791284752dea2d661,work-5c6791284752dea2d661,included,吐息と稲妻,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/7000284/; normalizedTitle=吐息と稲妻; matchedRakutenAuthor=谷川史子; isbn=9784088671130.
mapping-bbd239d30e192522bab6,mangataisho-2012-085,candidate-14fcdce57f7824813075,work-14fcdce57f7824813075,included,てんむす,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11194537/; normalizedTitle=てんむす; matchedRakutenAuthor=稲山覚也; isbn=9784253206150.
mapping-31be04b3ff9908aa6775,mangataisho-2012-086,candidate-b6650814d94e1cfd8df0,work-b6650814d94e1cfd8df0,included,でり研,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/7000662/; normalizedTitle=でり研; matchedRakutenAuthor=ひらふみ; isbn=9784832269477.
mapping-f94788782f1d1a0c8850,mangataisho-2012-087,candidate-f72d1201aed72c0ad05e,work-f72d1201aed72c0ad05e,included,デラシネマ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11123978/; normalizedTitle=でらしねま; matchedRakutenAuthor=星野泰視; isbn=9784063729955.
mapping-c932908623bf9f7c3385,mangataisho-2012-088,candidate-f15ae7745759a254a587,work-f15ae7745759a254a587,included,鉄道少女漫画,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6925862/; normalizedTitle=鉄道少女漫画; matchedRakutenAuthor=中村明日美子; isbn=9784592710288.
mapping-3ee324745d94a08a69e9,mangataisho-2012-089,candidate-6c6341781c12b590864f,work-6c6341781c12b590864f,included,鉄楽レトラ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11358074/; normalizedTitle=鉄楽れとら; matchedRakutenAuthor=佐原 ミズ; isbn=9784091234452.
mapping-10014722f83d63b32037,mangataisho-2012-090,candidate-cfe65b2baf6eb1c27b42,work-cfe65b2baf6eb1c27b42,included,帝一の國,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/7000286/; normalizedTitle=帝一の國; matchedRakutenAuthor=古屋兎丸; isbn=9784088701844.
mapping-7bf04fe4930b68b75974,mangataisho-2012-091,candidate-c8aef6141e1d61baa960,work-c8aef6141e1d61baa960,duplicate,鉄風,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6373950/; normalizedTitle=鉄風; matchedRakutenAuthor=太田 モアレ; isbn=9784063106374.
mapping-7b756a8b4bdda4c95c37,mangataisho-2012-092,candidate-612b36fefaba0783ebc9,work-612b36fefaba0783ebc9,included,デストロイアンドレボリューション,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11124018/; normalizedTitle=ですとろいあんどれぼりゅーしょん; matchedRakutenAuthor=森恒二; isbn=9784088791357.
mapping-fcf3c46db3430608652d,mangataisho-2012-093,candidate-9c61ec68f9fc25c13b3e,work-9c61ec68f9fc25c13b3e,included,亭主元気で犬がいい,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/7000376/; normalizedTitle=亭主元気で犬がいい; matchedRakutenAuthor=徳弘 正也; isbn=9784091837240.
mapping-080a7ef754a3dc91daff,mangataisho-2012-095,candidate-bab766aa49cd922c0b11,work-bab766aa49cd922c0b11,included,千歳ヲチコチ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11322283/; normalizedTitle=千歳をちこち; matchedRakutenAuthor=D・キッサン; isbn=9784758056410.
mapping-cba9d2166a48334553a6,mangataisho-2012-096,candidate-62fb5d8e9f6c6bbbeba9,work-62fb5d8e9f6c6bbbeba9,included,血潜り林檎と金魚鉢男,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11364746/; normalizedTitle=血潜り林檎と金魚鉢男; matchedRakutenAuthor=阿部洋一; isbn=9784048860499.
mapping-60f2253cc3edbee0a9e3,mangataisho-2012-097,candidate-7b197bf350436d626b4b,work-7b197bf350436d626b4b,duplicate,ちくたくぼんぼん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6199883/; normalizedTitle=ちくたくぼんぼん; matchedRakutenAuthor=勝田文; isbn=9784088655604.
mapping-dec98c51ff5642ce18c1,mangataisho-2012-098,candidate-6f7d6db34f5c70f3d2a7,work-6f7d6db34f5c70f3d2a7,included,地上はポケットの中の庭,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11229311/; normalizedTitle=地上はぽけっとの中の庭; matchedRakutenAuthor=田中相; isbn=9784063805161.
mapping-b86bb72ea68dd545fb53,mangataisho-2012-099,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,duplicate,男子高校生の日常,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6315051/; normalizedTitle=男子高校生の日常; matchedRakutenAuthor=山内泰延; isbn=9784757528062.
mapping-c79e7bbf49dccb78351e,mangataisho-2012-100,candidate-a24e0d721bd03f8dfc41,work-a24e0d721bd03f8dfc41,included,たべるダケ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11461666/; normalizedTitle=たべるだけ; matchedRakutenAuthor=高田サンコ; isbn=9784091842183.
mapping-477ff1372551e53a850a,mangataisho-2012-101,candidate-e1447f60f1b4ee41a3a4,work-e1447f60f1b4ee41a3a4,included,旅する缶コーヒー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11229548/; normalizedTitle=旅する缶こーひー; matchedRakutenAuthor=マキヒロチ; isbn=9784408173245.
mapping-4011127409af5e70741c,mangataisho-2012-102,candidate-bc3adc5541bc8e96c5fd,work-bc3adc5541bc8e96c5fd,included,たいようのいえ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6652941/; normalizedTitle=たいようのいえ; matchedRakutenAuthor=タアモ; isbn=9784063656220.
mapping-f2fd857b422679727666,mangataisho-2012-103,candidate-5e604312a028cd1cd45c,work-5e604312a028cd1cd45c,included,大正ガールズエクスプレス,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11229268/; normalizedTitle=大正がーるずえくすぷれす; matchedRakutenAuthor=日下直子; isbn=9784063408515.
mapping-7ce78869f4c2bc8a4de8,mangataisho-2012-104,candidate-b34f17cb8b7a2c8347ae,work-b34f17cb8b7a2c8347ae,included,草子ブックガイド,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12166147/; normalizedTitle=草子ぶっくがいど; matchedRakutenAuthor=玉川重機; isbn=9784063871920.
mapping-8bb360444d08a25c26c6,mangataisho-2012-105,candidate-33d51b4d87937d96d74e,work-33d51b4d87937d96d74e,included,セントールの悩み,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11421841/; normalizedTitle=せんとーるの悩み; matchedRakutenAuthor=村山慶; isbn=9784199502743.
mapping-66c2a1db24b414281f6c,mangataisho-2012-108,candidate-7d259c925286a9f91310,work-7d259c925286a9f91310,duplicate,聖☆おにいさん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5360347/; normalizedTitle=聖☆おにいさん; matchedRakutenAuthor=中村 光; isbn=9784063726626.
mapping-d7772f5a15fc35e26558,mangataisho-2012-109,candidate-3080de07cac432363d5b,work-3080de07cac432363d5b,duplicate,関根くんの恋,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6385014/; normalizedTitle=関根くんの恋; matchedRakutenAuthor=河内遙; isbn=9784778321079.
mapping-66a08d24236ee16c69c5,mangataisho-2012-111,candidate-89f5e17e2f8148359e4a,work-89f5e17e2f8148359e4a,included,寿司ガール,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11351737/; normalizedTitle=寿司がーる; matchedRakutenAuthor=安田弘之; isbn=9784107716354.
mapping-d1838615021c325c2409,mangataisho-2012-115,candidate-5408c1ad813b876ee13f,attack-on-titan,included,進撃の巨人,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6380121/; normalizedTitle=進撃の巨人; matchedRakutenAuthor=諫山 創; isbn=9784063842760.
mapping-8e7a9f067a5ed94650ce,mangataisho-2012-116,candidate-6684d9f6258dfad423c9,work-6684d9f6258dfad423c9,included,スカイブルー,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/11194645/; normalizedTitle=すかいぶるー; matchedRakutenAuthor=小林大樹; isbn=9784757532557.
